OBJECTID,GEOID,geoname,Stusab,Countyname,State,County,Tract,BLKGRP,Low,Lowmod,Lowmoduniv,Lowmod_pct,SHAPE_Length,SHAPE_Area,Low_vs_Lowmod_pct
164038,410510087002,"Block Group 2, Census Tract 87, Multnomah County, Oregon",OR,Multnomah County,41,51,8700,2,580,830,1515,0.5479,0.0371037692993967,8.31294985337275e-05,64.82797226887138
164039,410510087003,"Block Group 3, Census Tract 87, Multnomah County, Oregon",OR,Multnomah County,41,51,8700,3,285,430,1240,0.3468,0.0292689854444461,4.6816827911003e-05,63.515358361774744
164040,410510088001,"Block Group 1, Census Tract 88, Multnomah County, Oregon",OR,Multnomah County,41,51,8800,1,715,945,1665,0.5676,0.0293330950932949,5.24258265390047e-05,65.7513258691809
164041,410510088002,"Block Group 2, Census Tract 88, Multnomah County, Oregon",OR,Multnomah County,41,51,8800,2,590,915,1540,0.5942,0.0290879048712834,5.29703688534551e-05,64.82797226887138
164042,410510088003,"Block Group 3, Census Tract 88, Multnomah County, Oregon",OR,Multnomah County,41,51,8800,3,240,400,1375,0.2909,0.0443472003496982,8.42974598633862e-05,63.515358361774744
164043,410510089011,"Block Group 1, Census Tract 89.01, Multnomah County, Oregon",OR,Multnomah County,41,51,8901,1,855,1825,5190,0.3516,0.153024357365413,0.0007121568421907,65.7513258691809
164044,410510089012,"Block Group 2, Census Tract 89.01, Multnomah County, Oregon",OR,Multnomah County,41,51,8901,2,1315,1565,2560,0.6113,0.0598460369934396,0.000160370728987,64.82797226887138
164045,410510089013,"Block Group 3, Census Tract 89.01, Multnomah County, Oregon",OR,Multnomah County,41,51,8901,3,360,635,1435,0.4425,0.083157755918335,0.0002476847143935,63.515358361774744
164046,410510089021,"Block Group 1, Census Tract 89.02, Multnomah County, Oregon",OR,Multnomah County,41,51,8902,1,570,1000,2730,0.3663,0.0662713061231389,0.0002820790874459,65.7513258691809
164047,410510089022,"Block Group 2, Census Tract 89.02, Multnomah County, Oregon",OR,Multnomah County,41,51,8902,2,640,905,995,0.9095,0.0350214271871676,6.54074037869785e-05,64.82797226887138
164048,410510090001,"Block Group 1, Census Tract 90, Multnomah County, Oregon",OR,Multnomah County,41,51,9000,1,1875,2290,3825,0.5987,0.0451673049565618,0.0001099634006002,65.7513258691809
164049,410510090002,"Block Group 2, Census Tract 90, Multnomah County, Oregon",OR,Multnomah County,41,51,9000,2,1305,1985,2695,0.7365,0.0460131439428318,0.0001177103656894,64.82797226887138
164050,410510090003,"Block Group 3, Census Tract 90, Multnomah County, Oregon",OR,Multnomah County,41,51,9000,3,1530,2865,3730,0.7681,0.0413500540934867,9.42695568708274e-05,63.515358361774744
164051,410510091011,"Block Group 1, Census Tract 91.01, Multnomah County, Oregon",OR,Multnomah County,41,51,9101,1,1620,2540,3505,0.7247,0.0443571527720425,0.000110229912791,65.7513258691809
164052,410510091012,"Block Group 2, Census Tract 91.01, Multnomah County, Oregon",OR,Multnomah County,41,51,9101,2,1260,1490,2325,0.6409,0.0387487332918314,7.29505576165649e-05,64.82797226887138
164053,410510091021,"Block Group 1, Census Tract 91.02, Multnomah County, Oregon",OR,Multnomah County,41,51,9102,1,525,580,1055,0.5498,0.0318525289090518,4.5663348185518e-05,65.7513258691809
164054,410510091022,"Block Group 2, Census Tract 91.02, Multnomah County, Oregon",OR,Multnomah County,41,51,9102,2,400,865,1935,0.447,0.0588052783960857,9.59727348219255e-05,64.82797226887138
164055,410510091023,"Block Group 3, Census Tract 91.02, Multnomah County, Oregon",OR,Multnomah County,41,51,9102,3,305,520,800,0.65,0.0368851922277027,5.22004034591483e-05,63.515358361774744
164056,410510091024,"Block Group 4, Census Tract 91.02, Multnomah County, Oregon",OR,Multnomah County,41,51,9102,4,620,1200,2215,0.5418,0.0938199078041694,0.0004103815351278,64.34745030250649
164057,410510092011,"Block Group 1, Census Tract 92.01, Multnomah County, Oregon",OR,Multnomah County,41,51,9201,1,635,985,1280,0.7695,0.0469171357961181,7.44220271769509e-05,65.7513258691809
164058,410510092012,"Block Group 2, Census Tract 92.01, Multnomah County, Oregon",OR,Multnomah County,41,51,9201,2,2175,3175,4270,0.7436,0.0629929404207302,0.0001506264776791,64.82797226887138
164059,410510092013,"Block Group 3, Census Tract 92.01, Multnomah County, Oregon",OR,Multnomah County,41,51,9201,3,670,970,2175,0.446,0.0367290030004511,8.21948778294545e-05,63.515358361774744
164060,410510092021,"Block Group 1, Census Tract 92.02, Multnomah County, Oregon",OR,Multnomah County,41,51,9202,1,875,1690,2815,0.6004,0.0375757769596911,8.80189022785119e-05,65.7513258691809
164061,410510092022,"Block Group 2, Census Tract 92.02, Multnomah County, Oregon",OR,Multnomah County,41,51,9202,2,320,475,965,0.4922,0.0343931752485872,4.93336780019672e-05,64.82797226887138
164062,410510092023,"Block Group 3, Census Tract 92.02, Multnomah County, Oregon",OR,Multnomah County,41,51,9202,3,350,685,1135,0.6035,0.0298582968630463,4.98649936214794e-05,63.515358361774744
164063,410510093011,"Block Group 1, Census Tract 93.01, Multnomah County, Oregon",OR,Multnomah County,41,51,9301,1,700,1115,2325,0.4796,0.0435479587820299,9.4063131665986e-05,65.7513258691809
164064,410510093012,"Block Group 2, Census Tract 93.01, Multnomah County, Oregon",OR,Multnomah County,41,51,9301,2,290,360,1310,0.2748,0.0367960603392932,5.93050071135092e-05,64.82797226887138
164065,410510093013,"Block Group 3, Census Tract 93.01, Multnomah County, Oregon",OR,Multnomah County,41,51,9301,3,1365,2265,3150,0.719,0.0346393814536761,4.42716708401955e-05,63.515358361774744
164066,410510093021,"Block Group 1, Census Tract 93.02, Multnomah County, Oregon",OR,Multnomah County,41,51,9302,1,945,1260,2630,0.4791,0.0787531425398691,0.0002422019035845,65.7513258691809
164067,410510093022,"Block Group 2, Census Tract 93.02, Multnomah County, Oregon",OR,Multnomah County,41,51,9302,2,355,750,1665,0.4505,0.0349858714761938,7.18205542929982e-05,64.82797226887138
164068,410510094001,"Block Group 1, Census Tract 94, Multnomah County, Oregon",OR,Multnomah County,41,51,9400,1,390,725,1385,0.5235,0.0432888104270456,7.31459718864911e-05,65.7513258691809
164069,410510094002,"Block Group 2, Census Tract 94, Multnomah County, Oregon",OR,Multnomah County,41,51,9400,2,525,560,1275,0.4392,0.0449979374496789,0.0001016413052724,64.82797226887138
164070,410510094003,"Block Group 3, Census Tract 94, Multnomah County, Oregon",OR,Multnomah County,41,51,9400,3,220,365,1155,0.316,0.0421265694311737,9.60149101446291e-05,63.515358361774744
164071,410510094004,"Block Group 4, Census Tract 94, Multnomah County, Oregon",OR,Multnomah County,41,51,9400,4,180,235,1270,0.185,0.0665297636696243,0.000106354869592,64.34745030250649
164072,410510094005,"Block Group 5, Census Tract 94, Multnomah County, Oregon",OR,Multnomah County,41,51,9400,5,745,1220,1895,0.6438,0.0354762762125024,5.75794059691033e-05,62.21060492905153
164073,410510095011,"Block Group 1, Census Tract 95.01, Multnomah County, Oregon",OR,Multnomah County,41,51,9501,1,1255,1725,3140,0.5494,0.0460528208081042,0.0001209385336013,65.7513258691809
164074,410510095012,"Block Group 2, Census Tract 95.01, Multnomah County, Oregon",OR,Multnomah County,41,51,9501,2,375,865,1610,0.5373,0.0855306853367745,9.4782515248626e-05,64.82797226887138
164075,410510095021,"Block Group 1, Census Tract 95.02, Multnomah County, Oregon",OR,Multnomah County,41,51,9502,1,170,290,1020,0.2843,0.0462166011305419,7.17302570775692e-05,65.7513258691809
164076,410510095022,"Block Group 2, Census Tract 95.02, Multnomah County, Oregon",OR,Multnomah County,41,51,9502,2,70,130,855,0.152,0.0465016586332281,4.81507427799577e-05,64.82797226887138
164077,410510095023,"Block Group 3, Census Tract 95.02, Multnomah County, Oregon",OR,Multnomah County,41,51,9502,3,1275,1565,2370,0.6603,0.0448386552263904,6.90811795177848e-05,63.515358361774744
164078,410510096031,"Block Group 1, Census Tract 96.03, Multnomah County, Oregon",OR,Multnomah County,41,51,9603,1,650,935,1905,0.4908,0.0472092271523107,0.0001269650307348,65.7513258691809
164079,410510096032,"Block Group 2, Census Tract 96.03, Multnomah County, Oregon",OR,Multnomah County,41,51,9603,2,730,1100,1885,0.5836,0.0353150294033437,7.44030894970824e-05,64.82797226887138
164080,410510096041,"Block Group 1, Census Tract 96.04, Multnomah County, Oregon",OR,Multnomah County,41,51,9604,1,985,1240,1795,0.6908,0.0628945367481712,0.0001740494740093,65.7513258691809
164081,410510096042,"Block Group 2, Census Tract 96.04, Multnomah County, Oregon",OR,Multnomah County,41,51,9604,2,2230,3000,3580,0.838,0.0378702028293615,8.47662206500619e-05,64.82797226887138
164082,410510096051,"Block Group 1, Census Tract 96.05, Multnomah County, Oregon",OR,Multnomah County,41,51,9605,1,950,1280,1815,0.7052,0.0536645225438285,0.0001512356583773,65.7513258691809
164083,410510096052,"Block Group 2, Census Tract 96.05, Multnomah County, Oregon",OR,Multnomah County,41,51,9605,2,720,1455,1800,0.8083,0.0359689531365,7.96123282285427e-05,64.82797226887138
164084,410510096053,"Block Group 3, Census Tract 96.05, Multnomah County, Oregon",OR,Multnomah County,41,51,9605,3,570,1100,1900,0.5789,0.0347102741962328,7.44707279927439e-05,63.515358361774744
164085,410510096061,"Block Group 1, Census Tract 96.06, Multnomah County, Oregon",OR,Multnomah County,41,51,9606,1,1185,1905,2805,0.6791,0.0350874961250347,7.49218587365263e-05,65.7513258691809
164086,410510096062,"Block Group 2, Census Tract 96.06, Multnomah County, Oregon",OR,Multnomah County,41,51,9606,2,1615,2045,2715,0.7532,0.0326084749213804,6.5592729095962e-05,64.82797226887138
164087,410510097011,"Block Group 1, Census Tract 97.01, Multnomah County, Oregon",OR,Multnomah County,41,51,9701,1,1495,1965,2705,0.7264,0.0445267985373133,0.0001003894722642,65.7513258691809
164088,410510097012,"Block Group 2, Census Tract 97.01, Multnomah County, Oregon",OR,Multnomah County,41,51,9701,2,390,765,1215,0.6296,0.02969839928638,4.37593607909792e-05,64.82797226887138
164089,410510097013,"Block Group 3, Census Tract 97.01, Multnomah County, Oregon",OR,Multnomah County,41,51,9701,3,825,1220,1985,0.6146,0.0388860488317707,6.56460998148973e-05,63.515358361774744
164090,410510097021,"Block Group 1, Census Tract 97.02, Multnomah County, Oregon",OR,Multnomah County,41,51,9702,1,1895,2590,3795,0.6825,0.0403503302696837,7.85106870628184e-05,65.7513258691809
164091,410510097022,"Block Group 2, Census Tract 97.02, Multnomah County, Oregon",OR,Multnomah County,41,51,9702,2,1015,1450,2070,0.7005,0.0362321828497804,8.21106301815025e-05,64.82797226887138
164092,410510097023,"Block Group 3, Census Tract 97.02, Multnomah County, Oregon",OR,Multnomah County,41,51,9702,3,460,735,1090,0.6743,0.0299252501693566,4.61492194045596e-05,63.515358361774744
164093,410510097024,"Block Group 4, Census Tract 97.02, Multnomah County, Oregon",OR,Multnomah County,41,51,9702,4,490,1030,1305,0.7893,0.0419806399184298,9.6942083268996e-05,64.34745030250649
164094,410510098011,"Block Group 1, Census Tract 98.01, Multnomah County, Oregon",OR,Multnomah County,41,51,9801,1,1460,1955,2160,0.9051,0.0551063636600034,0.000189441026508,65.7513258691809
164095,410510098012,"Block Group 2, Census Tract 98.01, Multnomah County, Oregon",OR,Multnomah County,41,51,9801,2,1055,1525,2050,0.7439,0.0447772202564428,0.0001126915964672,64.82797226887138
164096,410510098031,"Block Group 1, Census Tract 98.03, Multnomah County, Oregon",OR,Multnomah County,41,51,9803,1,335,685,1740,0.3937,0.0622416232039572,0.0002090580350785,65.7513258691809
164097,410510098032,"Block Group 2, Census Tract 98.03, Multnomah County, Oregon",OR,Multnomah County,41,51,9803,2,1110,1625,2310,0.7035,0.0292422944469545,4.6341667941013e-05,64.82797226887138
164098,410510098033,"Block Group 3, Census Tract 98.03, Multnomah County, Oregon",OR,Multnomah County,41,51,9803,3,635,1020,2120,0.4811,0.0383950018746452,9.18472846619888e-05,63.515358361774744
164099,410510098034,"Block Group 4, Census Tract 98.03, Multnomah County, Oregon",OR,Multnomah County,41,51,9803,4,1200,1290,1405,0.9181,0.0247526715107986,2.7949523108975e-05,64.34745030250649
164100,410510098041,"Block Group 1, Census Tract 98.04, Multnomah County, Oregon",OR,Multnomah County,41,51,9804,1,525,695,1385,0.5018,0.0386592170735458,6.82864950840272e-05,65.7513258691809
164101,410510098042,"Block Group 2, Census Tract 98.04, Multnomah County, Oregon",OR,Multnomah County,41,51,9804,2,750,1320,1860,0.7097,0.037887252232733,6.54592763239963e-05,64.82797226887138
164102,410510099031,"Block Group 1, Census Tract 99.03, Multnomah County, Oregon",OR,Multnomah County,41,51,9903,1,70,400,1220,0.3279,0.0361921578642244,5.71845666814632e-05,65.7513258691809
164103,410510099032,"Block Group 2, Census Tract 99.03, Multnomah County, Oregon",OR,Multnomah County,41,51,9903,2,55,295,1215,0.2428,0.125474063341198,0.0005040208451366,64.82797226887138
164104,410510099033,"Block Group 3, Census Tract 99.03, Multnomah County, Oregon",OR,Multnomah County,41,51,9903,3,75,435,2045,0.2127,0.0667299690019249,0.0002093190650929,63.515358361774744
164105,410510099034,"Block Group 4, Census Tract 99.03, Multnomah County, Oregon",OR,Multnomah County,41,51,9903,4,55,300,1370,0.219,0.0494274930330591,7.24213301304963e-05,64.34745030250649
164106,410510099041,"Block Group 1, Census Tract 99.04, Multnomah County, Oregon",OR,Multnomah County,41,51,9904,1,795,960,1710,0.5614,0.048200701486707,8.39480894743762e-05,65.7513258691809
164107,410510099042,"Block Group 2, Census Tract 99.04, Multnomah County, Oregon",OR,Multnomah County,41,51,9904,2,230,420,640,0.6563,0.0268672541329564,1.81375420344632e-05,64.82797226887138
164108,410510099043,"Block Group 3, Census Tract 99.04, Multnomah County, Oregon",OR,Multnomah County,41,51,9904,3,75,190,1105,0.1719,0.0335752425007826,4.64484435450125e-05,63.515358361774744
164109,410510099051,"Block Group 1, Census Tract 99.05, Multnomah County, Oregon",OR,Multnomah County,41,51,9905,1,115,365,1520,0.2401,0.0560747286441041,0.0001027487352281,65.7513258691809
164110,410510099052,"Block Group 2, Census Tract 99.05, Multnomah County, Oregon",OR,Multnomah County,41,51,9905,2,470,595,1660,0.3584,0.0526291092468107,7.98468203531053e-05,64.82797226887138
164111,410510099061,"Block Group 1, Census Tract 99.06, Multnomah County, Oregon",OR,Multnomah County,41,51,9906,1,455,870,2280,0.3816,0.0960651584204919,0.000299480499628,65.7513258691809
164112,410510099062,"Block Group 2, Census Tract 99.06, Multnomah County, Oregon",OR,Multnomah County,41,51,9906,2,120,185,925,0.2,0.0781632991883824,0.0002501304204064,64.82797226887138
164113,410510099071,"Block Group 1, Census Tract 99.07, Multnomah County, Oregon",OR,Multnomah County,41,51,9907,1,290,915,1315,0.6958,0.0296246681354472,3.62570753153754e-05,65.7513258691809
164114,410510099072,"Block Group 2, Census Tract 99.07, Multnomah County, Oregon",OR,Multnomah County,41,51,9907,2,285,670,975,0.6872,0.041659266963113,6.27406589875951e-05,64.82797226887138
164115,410510099073,"Block Group 3, Census Tract 99.07, Multnomah County, Oregon",OR,Multnomah County,41,51,9907,3,395,760,2740,0.2774,0.171354522429132,0.0008621707412025,63.515358361774744
164116,410510100011,"Block Group 1, Census Tract 100.01, Multnomah County, Oregon",OR,Multnomah County,41,51,10001,1,1125,1355,1750,0.7743,0.0418763907115821,7.2592655037462e-05,65.7513258691809
164117,410510100012,"Block Group 2, Census Tract 100.01, Multnomah County, Oregon",OR,Multnomah County,41,51,10001,2,755,910,1095,0.8311,0.0472380524943598,7.39378929131817e-05,64.82797226887138
164118,410510100013,"Block Group 3, Census Tract 100.01, Multnomah County, Oregon",OR,Multnomah County,41,51,10001,3,915,1610,2725,0.5908,0.0550500448275009,0.0001849869432014,63.515358361774744
164119,410510100021,"Block Group 1, Census Tract 100.02, Multnomah County, Oregon",OR,Multnomah County,41,51,10002,1,765,1645,2850,0.5772,0.0551933813545097,0.0001281989838415,65.7513258691809
164120,410510100022,"Block Group 2, Census Tract 100.02, Multnomah County, Oregon",OR,Multnomah County,41,51,10002,2,390,740,2505,0.2954,0.0392783170095781,9.44308087836187e-05,64.82797226887138
164121,410510101001,"Block Group 1, Census Tract 101, Multnomah County, Oregon",OR,Multnomah County,41,51,10100,1,285,310,665,0.4662,0.0332379624428267,3.8009891514592e-05,65.7513258691809
164122,410510101002,"Block Group 2, Census Tract 101, Multnomah County, Oregon",OR,Multnomah County,41,51,10100,2,1250,1915,4785,0.4002,0.109689865956998,0.0004160167146113,64.82797226887138
164123,410510101003,"Block Group 3, Census Tract 101, Multnomah County, Oregon",OR,Multnomah County,41,51,10100,3,1220,1660,2540,0.6535,0.0434613623566571,8.99856698770005e-05,63.515358361774744
164124,410510101004,"Block Group 4, Census Tract 101, Multnomah County, Oregon",OR,Multnomah County,41,51,10100,4,270,760,1170,0.6496,0.0314676804708299,5.41765404979734e-05,64.34745030250649
164125,410510102001,"Block Group 1, Census Tract 102, Multnomah County, Oregon",OR,Multnomah County,41,51,10200,1,285,320,1395,0.2294,0.280342744451825,0.0011199811043894,65.7513258691809
164126,410510102002,"Block Group 2, Census Tract 102, Multnomah County, Oregon",OR,Multnomah County,41,51,10200,2,1205,2030,2630,0.7719,0.138748357036671,0.0002269536699396,64.82797226887138
164127,410510102003,"Block Group 3, Census Tract 102, Multnomah County, Oregon",OR,Multnomah County,41,51,10200,3,60,310,2055,0.1509,0.390387364546568,0.0035606624063253,63.515358361774744
164128,410510103031,"Block Group 1, Census Tract 103.03, Multnomah County, Oregon",OR,Multnomah County,41,51,10303,1,890,1195,2790,0.4283,0.0834095955081573,0.0002875603123556,65.7513258691809
164129,410510103032,"Block Group 2, Census Tract 103.03, Multnomah County, Oregon",OR,Multnomah County,41,51,10303,2,770,1435,2665,0.5385,0.0900296892129531,0.0003296818322437,64.82797226887138
164130,410510103041,"Block Group 1, Census Tract 103.04, Multnomah County, Oregon",OR,Multnomah County,41,51,10304,1,1210,1900,2490,0.7631,0.0621212905312271,0.0001308538475924,65.7513258691809
164131,410510103042,"Block Group 2, Census Tract 103.04, Multnomah County, Oregon",OR,Multnomah County,41,51,10304,2,1080,1475,2090,0.7057,0.0528370250478633,0.000117065742198,64.82797226887138
164132,410510103051,"Block Group 1, Census Tract 103.05, Multnomah County, Oregon",OR,Multnomah County,41,51,10305,1,500,1055,1540,0.6851,0.0686317908629488,0.0001084468012416,65.7513258691809
164133,410510103052,"Block Group 2, Census Tract 103.05, Multnomah County, Oregon",OR,Multnomah County,41,51,10305,2,160,315,1345,0.2342,0.0756937443434891,0.0001736471775465,64.82797226887138
164134,410510103053,"Block Group 3, Census Tract 103.05, Multnomah County, Oregon",OR,Multnomah County,41,51,10305,3,180,215,1255,0.1713,0.0696191777588124,8.02671956274736e-05,63.515358361774744
164135,410510103061,"Block Group 1, Census Tract 103.06, Multnomah County, Oregon",OR,Multnomah County,41,51,10306,1,290,820,1810,0.453,0.0375608497631567,5.88068629090604e-05,65.7513258691809
164136,410510103062,"Block Group 2, Census Tract 103.06, Multnomah County, Oregon",OR,Multnomah County,41,51,10306,2,325,630,2090,0.3014,0.051398576627806,8.36332629124893e-05,64.82797226887138
164137,410510103063,"Block Group 3, Census Tract 103.06, Multnomah County, Oregon",OR,Multnomah County,41,51,10306,3,535,565,995,0.5678,0.0382229796566428,4.86421675830345e-05,63.515358361774744
164138,410510104021,"Block Group 1, Census Tract 104.02, Multnomah County, Oregon",OR,Multnomah County,41,51,10402,1,220,330,1415,0.2332,0.341619922235638,0.0027892191548823,65.7513258691809
164139,410510104022,"Block Group 2, Census Tract 104.02, Multnomah County, Oregon",OR,Multnomah County,41,51,10402,2,225,950,2710,0.3506,0.141067299399516,0.000568210400694,64.82797226887138
164140,410510104023,"Block Group 3, Census Tract 104.02, Multnomah County, Oregon",OR,Multnomah County,41,51,10402,3,265,550,2160,0.2546,0.130145339524227,0.0007741231621173,63.515358361774744
164141,410510104051,"Block Group 1, Census Tract 104.05, Multnomah County, Oregon",OR,Multnomah County,41,51,10405,1,175,515,1855,0.2776,0.0391360890289877,8.26471348691594e-05,65.7513258691809
164142,410510104052,"Block Group 2, Census Tract 104.05, Multnomah County, Oregon",OR,Multnomah County,41,51,10405,2,590,765,1110,0.6892,0.0358867554038561,5.54547201349304e-05,64.82797226887138
164143,410510104053,"Block Group 3, Census Tract 104.05, Multnomah County, Oregon",OR,Multnomah County,41,51,10405,3,460,1320,1675,0.7881,0.0320984557341926,5.45051061489695e-05,63.515358361774744
164144,410510104054,"Block Group 4, Census Tract 104.05, Multnomah County, Oregon",OR,Multnomah County,41,51,10405,4,510,600,1380,0.4348,0.0374909988585876,5.24674685080249e-05,64.34745030250649
164145,410510104071,"Block Group 1, Census Tract 104.07, Multnomah County, Oregon",OR,Multnomah County,41,51,10407,1,320,635,2370,0.2679,0.0819002324299441,0.000211183641057,65.7513258691809
164146,410510104072,"Block Group 2, Census Tract 104.07, Multnomah County, Oregon",OR,Multnomah County,41,51,10407,2,855,1285,1960,0.6556,0.0761733511697945,0.0002248073769014,64.82797226887138
164147,410510104073,"Block Group 3, Census Tract 104.07, Multnomah County, Oregon",OR,Multnomah County,41,51,10407,3,280,490,1390,0.3525,0.0405426322975811,5.37382048689399e-05,63.515358361774744
164148,410510104081,"Block Group 1, Census Tract 104.08, Multnomah County, Oregon",OR,Multnomah County,41,51,10408,1,225,400,1555,0.2572,0.0405071034179613,5.87540517309414e-05,65.7513258691809
164149,410510104082,"Block Group 2, Census Tract 104.08, Multnomah County, Oregon",OR,Multnomah County,41,51,10408,2,425,865,1760,0.4915,0.0519711170590321,0.0001517539370398,64.82797226887138
164150,410510104083,"Block Group 3, Census Tract 104.08, Multnomah County, Oregon",OR,Multnomah County,41,51,10408,3,360,925,1145,0.8079,0.0479425554425893,5.81549408053765e-05,63.515358361774744
164151,410510104084,"Block Group 4, Census Tract 104.08, Multnomah County, Oregon",OR,Multnomah County,41,51,10408,4,970,1180,1395,0.8459,0.0365019447854648,5.75843316940431e-05,64.34745030250649
164152,410510104091,"Block Group 1, Census Tract 104.09, Multnomah County, Oregon",OR,Multnomah County,41,51,10409,1,1515,2245,5770,0.3891,0.0761365686723404,0.0001847293092689,65.7513258691809
164153,410510104092,"Block Group 2, Census Tract 104.09, Multnomah County, Oregon",OR,Multnomah County,41,51,10409,2,170,310,1865,0.1662,0.0566238592959737,0.0001615365030546,64.82797226887138
164154,410510104093,"Block Group 3, Census Tract 104.09, Multnomah County, Oregon",OR,Multnomah County,41,51,10409,3,65,95,860,0.1105,0.082476738695575,0.0003346991917066,63.515358361774744
164155,410510104101,"Block Group 1, Census Tract 104.10, Multnomah County, Oregon",OR,Multnomah County,41,51,10410,1,1085,1500,2120,0.7075,0.0409196599745483,8.41320537486266e-05,65.7513258691809
164156,410510104102,"Block Group 2, Census Tract 104.10, Multnomah County, Oregon",OR,Multnomah County,41,51,10410,2,555,950,1595,0.5956,0.0412064908333245,9.49205984080302e-05,64.82797226887138
164157,410510104103,"Block Group 3, Census Tract 104.10, Multnomah County, Oregon",OR,Multnomah County,41,51,10410,3,510,865,1050,0.8238,0.0242000369739972,2.48986972424403e-05,63.515358361774744
164158,410510104111,"Block Group 1, Census Tract 104.11, Multnomah County, Oregon",OR,Multnomah County,41,51,10411,1,690,1215,1605,0.757,0.0344879233063427,5.88330940069531e-05,65.7513258691809
164159,410510104112,"Block Group 2, Census Tract 104.11, Multnomah County, Oregon",OR,Multnomah County,41,51,10411,2,535,825,1540,0.5357,0.0387966002181476,7.52899674411802e-05,64.82797226887138
164160,410510105001,"Block Group 1, Census Tract 105, Multnomah County, Oregon",OR,Multnomah County,41,51,10500,1,70,140,1235,0.1134,0.33338593011856,0.0033931789081941,65.7513258691809
164161,410510105002,"Block Group 2, Census Tract 105, Multnomah County, Oregon",OR,Multnomah County,41,51,10500,2,245,505,1105,0.457,0.233897195840399,0.001578000938952,64.82797226887138
164162,410510105003,"Block Group 3, Census Tract 105, Multnomah County, Oregon",OR,Multnomah County,41,51,10500,3,190,190,520,0.3654,1.41449291285457,0.0434523564953404,63.515358361774744
164163,410510105004,"Block Group 4, Census Tract 105, Multnomah County, Oregon",OR,Multnomah County,41,51,10500,4,185,385,1170,0.3291,0.520873737206813,0.0088606117365531,64.34745030250649
164164,410510106001,"Block Group 1, Census Tract 106, Multnomah County, Oregon",OR,Multnomah County,41,51,10600,1,460,550,595,0.9244,0.0274053331669823,4.17710754874258e-05,65.7513258691809
164165,410510106002,"Block Group 2, Census Tract 106, Multnomah County, Oregon",OR,Multnomah County,41,51,10600,2,900,1015,1365,0.7436,0.0217497786244561,2.31272088684595e-05,64.82797226887138
164166,410510106003,"Block Group 3, Census Tract 106, Multnomah County, Oregon",OR,Multnomah County,41,51,10600,3,340,345,360,0.9583,0.0362155510114443,7.57658750851761e-05,63.515358361774744
164167,410519800001,"Block Group 1, Census Tract 9800, Multnomah County, Oregon",OR,Multnomah County,41,51,980000,1,0,0,0,0.0,0.143356666975583,0.0006537234447726,65.7513258691809
